Rowid,Timestamp,Anonymized Vehicle number,Vehicle type,Number of axles,Tollplaza id,Tollplaza code,Type of Payment code,Vehicle Code
1,Mon Aug  2 08:09:50 2021,4237519,car,2,4299,PCAD3B9BC,PTP,VC965
1,Thu Aug 12 01:55:24 2021,1554584,car,2,4353,PC79BCF60,PTC,VC965
1,Thu Jul 29 17:57:46 2021,3787241,truck,4,4587,PC576A3BA,PTC,VCB43
1,Tue Aug 17 15:43:40 2021,2652266,car,2,4755,PC628DCED,PTP,VC965
1,Wed Aug  4 11:23:36 2021,3635833,car,2,4698,PC8BCEB19,PTE,VC965
1,Wed Aug 11 04:07:28 2021,9005255,van,2,4100,PCC6DD8D5,PTE,VCD2F
1,Fri Aug  6 22:52:27 2021,3823058,car,2,4619,PC2EFBBE0,PTE,VC965
1,Wed Aug 18 23:12:47 2021,7492274,truck,4,4599,PC800C92D,PTP,VCB43
1,Sun Aug 15 17:02:07 2021,8747866,car,2,4352,PC99B9343,PTP,VC965
1,Mon Aug  9 06:24:56 2021,3169560,car,2,4188,PCDB12C82,PTP,VC965
1,Thu Jul 29 22:41:01 2021,6529144,car,2,4516,PCF7F25B7,PTE,VC965
1,Sun Aug 15 07:48:13 2021,1711124,car,2,4751,PCD33B3C9,PTP,VC965
1,Thu Jul 29 23:08:51 2021,8795670,truck,4,4692,PC1CDFCF6,PTC,VCB43
1,Sun Aug 15 02:45:48 2021,8397107,car,2,4130,PC9F22103,PTE,VC965
1,Sat Aug  7 13:23:00 2021,5472256,car,2,4503,PC69DE15C,PTE,VC965
1,Fri Jul 30 14:37:51 2021,9016605,car,2,4344,PC417B8DF,PTC,VC965
1,Sun Aug  1 11:20:01 2021,7326756,car,2,4518,PCC7B407A,PTC,VC965
1,Thu Aug 12 08:08:34 2021,348970,truck,4,4405,PC70CA955,PTC,VCB43
1,Wed Aug  4 23:51:24 2021,7249116,car,2,4426,PCC0E943C,PTP,VC965
1,Fri Aug  6 02:56:55 2021,393761,car,2,4873,PCE01E4DF,PTE,VC965
1,Sun Aug  1 16:31:09 2021,1303899,car,2,4388,PC803F0F2,PTC,VC965
1,Thu Aug  5 00:45:19 2021,5590957,car,2,4287,PC421D5F3,PTP,VC965
1,Tue Aug 10 01:52:06 2021,4635796,car,2,4828,PCF712D1A,PTP,VC965
1,Sat Aug 21 02:19:13 2021,4435136,car,2,4368,PC909A324,PTP,VC965
1,Thu Aug  5 21:08:38 2021,8655228,truck,4,4821,PC67D349A,PTE,VCB43
1,Mon Aug  2 04:55:52 2021,9600670,car,2,4034,PCFC754C7,PTC,VC965
1,Wed Aug  4 08:09:01 2021,3416717,van,2,4109,PC7057B6A,PTP,VCD2F
1,Mon Aug  2 09:06:25 2021,3094827,truck,4,4116,PCCA836C9,PTE,VCB43
1,Sun Aug  8 23:56:22 2021,5189374,car,2,4439,PC845CEA6,PTE,VC965
1,Tue Aug 10 15:51:32 2021,8127863,car,2,4231,PC016D687,PTE,VC965
1,Fri Aug 13 22:08:04 2021,8558170,car,2,4128,PCC0E7E2A,PTE,VC965
1,Fri Aug 13 00:51:04 2021,8834251,car,2,4233,PC57279D0,PTP,VC965
1,Sun Aug  1 15:30:54 2021,6502525,car,2,4577,PC8FE0901,PTC,VC965
1,Tue Aug  3 15:56:43 2021,4921770,car,2,4833,PC71A1452,PTC,VC965
1,Sun Aug 22 04:50:50 2021,3624718,van,2,4663,PCA7178EC,PTE,VCD2F
1,Wed Aug 18 06:17:37 2021,931001,truck,4,4904,PC36C6441,PTC,VCB43
1,Fri Aug 20 14:10:37 2021,2837201,car,2,4175,PC08EA270,PTE,VC965
1,Fri Aug 13 20:01:42 2021,2044018,car,2,4538,PCDE5402C,PTE,VC965
1,Wed Aug 18 12:23:45 2021,2112502,car,2,4521,PCD2C9ECF,PTC,VC965
1,Thu Aug 19 02:07:27 2021,8672956,car,2,4274,PC88EA64E,PTE,VC965
1,Sun Aug 22 06:14:57 2021,9552553,car,2,4063,PC7667A3E,PTP,VC965
1,Mon Aug  9 22:04:19 2021,4223646,truck,4,4976,PC5149039,PTC,VCB43
1,Sun Aug 15 07:26:30 2021,593264,car,2,4020,PC2265FB3,PTP,VC965
1,Fri Aug  6 05:41:12 2021,9835241,car,2,4133,PC30FC453,PTP,VC965
1,Thu Jul 29 22:29:59 2021,7876529,truck,4,4059,PC06E8A1C,PTP,VCB43
1,Thu Aug  5 11:43:00 2021,7544156,car,2,4908,PC3D16FC5,PTP,VC965
1,Sat Aug 21 06:39:25 2021,2751912,car,2,4274,PC88EA64E,PTE,VC965
1,Fri Jul 30 01:28:40 2021,4637683,van,2,4600,PCB99E8F9,PTP,VCD2F
1,Sun Aug  1 10:53:23 2021,2277951,car,2,4554,PC23BA77A,PTP,VC965
1,Thu Aug 12 10:39:56 2021,8170862,car,2,4681,PCBEB4D23,PTP,VC965
1,Sun Aug  8 22:11:42 2021,9986753,car,2,4176,PC11E9595,PTE,VC965
1,Mon Aug  2 12:02:32 2021,274814,van,2,4147,PC4D2C5A7,PTE,VCD2F
1,Fri Jul 30 15:37:47 2021,7303373,truck,4,4265,PC5B2AFFA,PTE,VCB43
1,Thu Jul 29 20:59:32 2021,7749481,truck,4,4737,PCED7EAFE,PTC,VCB43
1,Wed Aug  4 01:26:43 2021,2387036,truck,4,4325,PC8FC83B3,PTP,VCB43
1,Fri Aug 13 22:09:02 2021,6127462,car,2,4943,PC0A5DC1F,PTP,VC965
1,Tue Aug 17 01:10:27 2021,8231389,car,2,4143,PC5F47DCF,PTC,VC965
1,Sat Aug 21 08:01:56 2021,6336470,truck,4,4472,PC303DD56,PTC,VCB43
1,Sun Aug  8 03:17:48 2021,6250184,car,2,4222,PC15EC378,PTE,VC965
1,Sun Aug  1 18:43:20 2021,401574,car,2,4899,PC4967767,PTP,VC965
1,Wed Aug 18 07:49:45 2021,6581814,car,2,4390,PC983A913,PTP,VC965
1,Sun Aug  8 06:00:04 2021,2154383,car,2,4975,PC818101A,PTP,VC965
1,Tue Aug 10 21:17:10 2021,5071918,car,2,4085,PC6150735,PTE,VC965
1,Sun Aug  1 21:35:29 2021,6400126,car,2,4151,PC0AB2B55,PTE,VC965
1,Sun Aug  1 23:44:30 2021,7868537,truck,4,4101,PCCC8F243,PTE,VCB43
1,Sun Aug 22 17:07:08 2021,7372483,car,2,4932,PC46C4A27,PTE,VC965
1,Sat Aug 14 07:29:37 2021,5820590,car,2,4120,PC6700C62,PTP,VC965
1,Thu Aug  5 06:27:01 2021,4185310,car,2,4541,PCC6A4CD8,PTE,VC965
1,Tue Aug 17 08:58:31 2021,5507905,car,2,4052,PC25E70B7,PTE,VC965
1,Fri Aug  6 23:20:56 2021,2356221,car,2,4906,PC3D58C5E,PTC,VC965
1,Tue Aug  3 02:49:04 2021,3924783,truck,4,4207,PC76EDF79,PTE,VCB43
1,Sat Aug 21 13:16:17 2021,6833234,truck,4,4624,PCDF73A3C,PTP,VCB43
1,Mon Aug  9 15:34:44 2021,230476,van,2,4474,PCFEAE55E,PTE,VCD2F
1,Sat Jul 31 02:47:18 2021,4562644,truck,4,4845,PCEEC0DB3,PTC,VCB43
1,Wed Aug 11 11:26:50 2021,4063284,truck,4,4453,PC5EC8DF5,PTC,VCB43
1,Sat Jul 31 06:43:54 2021,8318845,car,2,4623,PCAA67227,PTE,VC965
1,Sun Aug  1 07:30:31 2021,7797951,car,2,4656,PC63844BC,PTP,VC965
1,Tue Aug  3 20:07:45 2021,2718597,car,2,4805,PC1A161AA,PTC,VC965
1,Sat Aug 14 12:51:12 2021,8986329,car,2,4192,PC74F6341,PTE,VC965
1,Fri Jul 30 05:23:52 2021,9640321,truck,4,4047,PC6D105CF,PTC,VCB43
1,Thu Aug  5 16:17:12 2021,7963268,car,2,4903,PCC3BCE65,PTP,VC965
1,Sat Jul 31 08:12:05 2021,8352111,car,2,4321,PC591BDF7,PTE,VC965
1,Sun Aug  8 13:26:16 2021,2219293,car,2,4567,PC2C5C1F3,PTP,VC965
1,Tue Aug 10 11:28:06 2021,8346782,truck,4,4624,PCDF73A3C,PTP,VCB43
1,Sun Aug  8 06:39:31 2021,2225982,truck,4,4372,PC1E0F3B6,PTC,VCB43
1,Wed Aug 18 12:36:02 2021,9236522,van,2,4173,PC0EB640E,PTE,VCD2F
1,Sat Jul 31 06:28:16 2021,9191707,car,2,4155,PC9042B3F,PTC,VC965
1,Mon Aug  9 17:46:51 2021,4044411,truck,4,4221,PC90AAFDA,PTC,VCB43
1,Sun Aug  8 20:58:07 2021,7605886,car,2,4290,PC84E8CEF,PTP,VC965
1,Sat Aug 14 02:04:13 2021,6517851,van,2,4559,PC93AAEC9,PTC,VCD2F
1,Mon Aug 16 18:00:32 2021,2389461,car,2,4860,PCF4A2DA9,PTC,VC965
1,Fri Jul 30 13:22:47 2021,1550317,truck,4,4956,PCB7040B7,PTP,VCB43
1,Tue Aug 10 22:15:49 2021,9849990,truck,4,4106,PC9764C98,PTE,VCB43
1,Sat Aug 14 01:36:45 2021,4582806,car,2,4336,PCD30AB50,PTP,VC965
1,Thu Aug  5 21:18:35 2021,4135891,truck,4,4958,PC8A8976A,PTC,VCB43
1,Sat Aug 14 14:21:34 2021,2154997,car,2,4080,PCBE7E15B,PTE,VC965
1,Mon Aug 16 17:58:21 2021,4960975,car,2,4185,PC7F5C566,PTE,VC965
1,Mon Aug 16 12:29:52 2021,230223,truck,4,4023,PC77793DF,PTP,VCB43
1,Thu Aug 12 20:53:14 2021,9624930,van,2,4269,PCC7106FF,PTE,VCD2F
1,Sat Aug 14 22:44:10 2021,3538985,car,2,4400,PC3BD7D63,PTP,VC965
1,Thu Aug 12 09:38:38 2021,950130,car,2,4687,PC52E7369,PTP,VC965
1,Sun Aug 22 02:51:44 2021,1356196,car,2,4319,PCAD79413,PTE,VC965
1,Sat Jul 31 05:42:50 2021,7376951,car,2,4516,PCF7F25B7,PTP,VC965
1,Fri Aug 13 03:03:31 2021,6885677,truck,4,4371,PC7E22FD8,PTE,VCB43
1,Sat Jul 31 18:53:25 2021,3142673,car,2,4143,PC5F47DCF,PTC,VC965
1,Thu Aug 12 16:00:07 2021,2996023,car,2,4042,PC5D4DE09,PTP,VC965
1,Thu Aug 19 04:06:00 2021,960832,car,2,4318,PCAD89FE3,PTC,VC965
1,Sun Aug  8 16:47:19 2021,3151565,car,2,4953,PC1E2B07E,PTP,VC965
1,Mon Aug 16 22:52:55 2021,296161,car,2,4821,PC67D349A,PTP,VC965
1,Mon Aug 16 03:48:17 2021,4251894,car,2,4675,PCE49911B,PTE,VC965
1,Tue Aug  3 16:28:18 2021,2357502,car,2,4559,PC93AAEC9,PTP,VC965
1,Wed Aug 11 01:27:47 2021,6595185,car,2,4748,PCF2ECD29,PTC,VC965
1,Fri Jul 30 17:55:47 2021,3137683,car,2,4410,PC6EFC03B,PTP,VC965
1,Thu Aug 19 13:24:31 2021,7955597,car,2,4381,PC9DD9DCD,PTE,VC965
1,Mon Aug  9 05:23:30 2021,9649067,car,2,4257,PC1AB9C93,PTE,VC965
1,Mon Aug  2 20:53:33 2021,9650170,truck,4,4853,PC214FB8E,PTP,VCB43
1,Thu Aug  5 04:56:56 2021,2210444,car,2,4013,PCE5BA2CE,PTE,VC965
1,Tue Aug 10 03:00:39 2021,871948,truck,4,4668,PCBB055C6,PTC,VCB43
1,Wed Aug 11 23:23:48 2021,3072600,car,2,4857,PC59F4E22,PTC,VC965
1,Thu Aug  5 21:08:04 2021,151206,car,2,4282,PCCE002E5,PTE,VC965
1,Wed Aug 18 09:01:23 2021,938735,truck,4,4672,PC03AE86F,PTE,VCB43
1,Fri Jul 30 14:33:19 2021,4054191,car,2,4694,PCBCF42C2,PTE,VC965
1,Sat Aug 21 02:05:45 2021,7219687,truck,4,4050,PC822E359,PTE,VCB43
1,Sat Jul 31 11:20:58 2021,2607963,truck,4,4126,PC74CE451,PTC,VCB43
1,Sun Aug  8 23:44:56 2021,2130560,car,2,4024,PC91E3A87,PTP,VC965
1,Mon Aug  9 04:25:10 2021,8329033,truck,4,4183,PCF5E7754,PTC,VCB43
1,Sun Aug  1 06:39:54 2021,1840148,car,2,4212,PC422A6D1,PTE,VC965
1,Thu Aug 12 03:34:15 2021,7399926,car,2,4585,PCF3AE602,PTC,VC965
1,Mon Aug 16 10:30:25 2021,7749812,van,2,4347,PC3EC1FDF,PTP,VCD2F
1,Sun Aug 22 04:41:42 2021,5006132,van,2,4726,PCF6540C0,PTE,VCD2F
1,Tue Aug 17 15:31:20 2021,8464535,car,2,4777,PCB1132AC,PTP,VC965
1,Mon Aug  9 07:25:16 2021,2610238,car,2,4800,PCA4DF48A,PTP,VC965
1,Mon Aug  9 21:01:40 2021,6153649,car,2,4942,PCD51A740,PTE,VC965
1,Tue Aug 17 11:21:08 2021,1543287,car,2,4737,PCED7EAFE,PTE,VC965
1,Sun Aug  1 21:24:11 2021,2063253,car,2,4443,PCC139BD8,PTP,VC965
1,Sun Aug  1 10:44:59 2021,1061295,car,2,4880,PC5A27CDE,PTC,VC965
1,Fri Aug  6 11:53:05 2021,2527358,truck,4,4255,PCB7E7138,PTP,VCB43
1,Sun Aug  8 15:44:34 2021,9185590,car,2,4757,PC126524C,PTE,VC965
1,Mon Aug  2 00:57:48 2021,9277316,van,2,4176,PC11E9595,PTE,VCD2F
1,Mon Aug  2 20:24:02 2021,9142056,car,2,4828,PCF712D1A,PTE,VC965
1,Thu Aug  5 09:02:54 2021,2476630,van,2,4377,PC4AC8EAD,PTC,VCD2F
1,Tue Aug  3 16:40:29 2021,4799875,truck,4,4018,PCCB2657A,PTC,VCB43
1,Sun Aug  8 11:12:22 2021,5215838,car,2,4868,PC647292C,PTC,VC965
1,Sun Aug 15 17:16:12 2021,482573,car,2,4638,PCB7AC8AA,PTC,VC965
1,Fri Aug 20 23:07:15 2021,5941477,car,2,4298,PC3E474F6,PTC,VC965
1,Mon Aug  2 00:13:39 2021,8050522,truck,4,4356,PCF1979AE,PTC,VCB43
1,Wed Aug 18 18:55:16 2021,9769488,van,2,4759,PC4A6C6D9,PTC,VCD2F
1,Sat Jul 31 10:36:02 2021,9980303,car,2,4869,PCF775FA6,PTE,VC965
1,Fri Aug 13 22:41:17 2021,830236,truck,4,5000,PCFE7F7FE,PTP,VCB43
1,Wed Aug 11 05:40:52 2021,9411278,car,2,4926,PCCBCFEDE,PTP,VC965
1,Wed Aug 11 03:53:07 2021,4341836,van,2,4893,PC3743587,PTP,VCD2F
1,Sat Aug 14 20:25:15 2021,9581496,car,2,4150,PCC8441A8,PTP,VC965
1,Sun Aug  8 16:09:21 2021,4171166,car,2,4297,PCDE89544,PTP,VC965
1,Mon Aug  9 21:05:12 2021,1025866,car,2,4774,PCEBE834B,PTC,VC965
1,Sun Aug  1 12:16:41 2021,3053925,car,2,4966,PC4E6422C,PTE,VC965
1,Tue Aug 10 17:18:12 2021,9071474,car,2,4237,PC51D1059,PTC,VC965
1,Sun Aug  1 04:57:07 2021,8536396,truck,4,4648,PC576AD85,PTE,VCB43
1,Thu Aug 12 15:06:22 2021,4424227,car,2,4417,PC208F9BB,PTC,VC965
1,Tue Aug 17 14:44:16 2021,1510463,van,2,4632,PCC1FFE5B,PTP,VCD2F
1,Thu Aug 19 02:02:43 2021,1597203,car,2,4612,PC871C1FC,PTP,VC965
1,Tue Aug 10 16:43:26 2021,8541712,car,2,4533,PC8DA1D3B,PTE,VC965
1,Sat Aug  7 02:02:08 2021,6461855,truck,4,4591,PCC9875AC,PTE,VCB43
1,Sun Aug  1 00:44:34 2021,8177959,car,2,4343,PC0F6325D,PTC,VC965
1,Fri Aug 20 11:09:54 2021,1540962,car,2,4050,PC822E359,PTC,VC965
1,Mon Aug  9 11:02:13 2021,4382548,car,2,4340,PC3A6DBC9,PTE,VC965
1,Sun Aug 22 13:13:15 2021,5705632,truck,4,4543,PC74F5EBA,PTP,VCB43
1,Sun Aug  8 21:57:36 2021,343809,car,2,4430,PC52EA95D,PTP,VC965
1,Wed Aug 18 05:41:57 2021,4951088,truck,4,4526,PCCB07C68,PTP,VCB43
1,Wed Aug 18 03:14:03 2021,1608282,van,2,4880,PC5A27CDE,PTE,VCD2F
1,Mon Aug 16 23:08:36 2021,223180,truck,4,4640,PCC993FB3,PTP,VCB43
1,Wed Aug 11 06:30:22 2021,5758325,car,2,4187,PCF8D98DC,PTP,VC965
1,Mon Aug  9 03:12:59 2021,2909311,truck,4,4602,PC0D3474E,PTP,VCB43
1,Tue Aug 17 09:46:24 2021,8681880,car,2,4144,PCAC7E4C1,PTE,VC965
1,Fri Jul 30 13:59:28 2021,9188062,van,2,4847,PCD546332,PTE,VCD2F
1,Tue Aug 17 10:55:12 2021,9075719,car,2,4646,PC3F8C42B,PTP,VC965
1,Thu Aug 12 21:50:29 2021,4650221,car,2,4354,PC0671DD4,PTC,VC965
1,Sun Aug 22 02:36:07 2021,9469552,car,2,4025,PC5ABB8E4,PTC,VC965
1,Fri Aug 13 12:29:13 2021,4182862,car,2,4550,PC21A1833,PTE,VC965
1,Sun Aug  8 06:08:03 2021,9521366,car,2,4779,PCC8FE9C6,PTP,VC965
1,Thu Aug 12 03:41:49 2021,5779104,truck,4,4543,PC74F5EBA,PTE,VCB43
1,Sun Aug  1 17:05:13 2021,7545697,car,2,4685,PC5D33C18,PTC,VC965
1,Tue Aug 17 00:42:27 2021,9872714,car,2,4900,PCFE8B604,PTP,VC965
1,Fri Aug 13 12:50:29 2021,7635215,car,2,4736,PC6A65941,PTP,VC965
1,Sun Aug  8 18:55:48 2021,8673351,van,2,4969,PCBBB9730,PTE,VCD2F
1,Tue Aug 17 02:09:29 2021,1943194,truck,4,4058,PC3415EA4,PTC,VCB43
1,Fri Aug  6 16:15:55 2021,1516019,car,2,4712,PC94168A2,PTE,VC965
1,Fri Jul 30 12:53:08 2021,9356107,van,2,4765,PC795A0A3,PTE,VCD2F
1,Mon Aug 16 17:28:10 2021,9166150,car,2,4078,PC8473A64,PTC,VC965
1,Mon Aug  2 07:55:57 2021,8233790,truck,4,4035,PC1B1D964,PTE,VCB43
1,Mon Aug  2 22:59:06 2021,1546130,truck,4,4359,PCB27CFF1,PTP,VCB43
1,Mon Aug  9 16:59:12 2021,9644904,car,2,4675,PCE49911B,PTP,VC965
1,Fri Aug 13 02:41:15 2021,733962,truck,4,4485,PC99A12E9,PTE,VCB43
1,Wed Aug 18 11:55:11 2021,7437723,truck,4,4776,PC6906524,PTP,VCB43
1,Thu Aug  5 12:23:46 2021,6139856,truck,4,4336,PCD30AB50,PTC,VCB43
1,Mon Aug  9 11:27:44 2021,8354816,car,2,4733,PC797AEBF,PTP,VC965
1,Thu Aug 19 13:05:55 2021,3217203,van,2,4263,PCD6DBA1D,PTP,VCD2F
1,Mon Aug  2 14:30:59 2021,2587163,truck,4,4021,PC851E565,PTP,VCB43
1,Thu Aug 19 23:16:32 2021,8228837,car,2,4892,PC7AA5B2F,PTC,VC965
1,Sun Aug  1 23:00:02 2021,4082579,car,2,4297,PCDE89544,PTC,VC965
1,Thu Aug 12 07:41:51 2021,5998048,truck,4,4881,PCDE20E6F,PTC,VCB43
1,Sat Aug 14 03:12:25 2021,2575618,car,2,5009,PC70886EC,PTP,VC965
1,Sun Aug  8 08:03:15 2021,7955318,car,2,4513,PC52F533C,PTP,VC965
1,Thu Jul 29 13:30:47 2021,4716858,truck,4,4719,PCBD66B01,PTP,VCB43
1,Mon Aug 16 07:10:35 2021,5068531,truck,4,4301,PC540E129,PTP,VCB43
1,Sat Aug 21 06:59:57 2021,5412124,truck,4,4906,PC3D58C5E,PTE,VCB43
1,Mon Aug 16 16:30:11 2021,1481380,truck,4,4878,PC08F56A1,PTE,VCB43
1,Sat Aug 21 04:18:29 2021,1958577,car,2,4129,PCA6127FF,PTP,VC965
1,Wed Aug  4 01:44:51 2021,6388344,car,2,4700,PC14E538A,PTE,VC965
1,Tue Aug 10 10:01:09 2021,8882736,car,2,4573,PC4D8469D,PTC,VC965
1,Sun Aug 15 18:56:51 2021,6813790,car,2,4709,PCC8C7059,PTE,VC965
1,Mon Aug  2 23:10:09 2021,8187469,van,2,4227,PCD8346A6,PTC,VCD2F
1,Tue Aug 17 00:48:07 2021,2603976,car,2,4163,PC95B4E03,PTC,VC965
1,Wed Aug  4 21:26:40 2021,6370336,car,2,4394,PCD3A817A,PTC,VC965
1,Fri Aug 20 20:01:17 2021,2344517,car,2,4233,PC57279D0,PTC,VC965
1,Sun Aug 22 11:24:54 2021,7016070,car,2,4921,PCA70760B,PTP,VC965
1,Mon Aug  2 08:21:14 2021,6353620,car,2,4553,PC1D57D7F,PTP,VC965
1,Mon Aug 16 07:58:53 2021,9181059,truck,4,4598,PC5526A36,PTP,VCB43
1,Thu Aug  5 16:41:26 2021,6485957,car,2,4940,PC8AB18BE,PTP,VC965
1,Mon Aug 16 07:31:21 2021,4203541,car,2,4046,PCAC345FD,PTC,VC965
1,Sun Aug 15 11:48:17 2021,8194871,car,2,4772,PC7368097,PTE,VC965
1,Wed Aug  4 20:48:33 2021,1405197,car,2,4889,PC3547FAD,PTP,VC965
1,Tue Aug 17 13:50:39 2021,9756792,truck,4,4242,PCECC4DE2,PTP,VCB43
1,Wed Aug 18 01:08:20 2021,89608,car,2,4704,PC47FBB07,PTC,VC965
1,Tue Aug  3 23:41:16 2021,517758,car,2,4196,PC4B8A835,PTC,VC965
1,Mon Aug  9 06:25:55 2021,5739366,van,2,4357,PC434FA62,PTC,VCD2F
1,Sat Aug 14 12:05:34 2021,2461595,truck,4,4030,PCA8A9AA8,PTC,VCB43
1,Sun Aug 15 13:32:24 2021,1358313,car,2,4516,PCF7F25B7,PTP,VC965
1,Tue Aug 10 18:15:30 2021,3556803,car,2,4616,PCE6675F9,PTE,VC965
1,Sun Aug 22 06:32:55 2021,5740225,car,2,4594,PC59414DA,PTP,VC965
1,Sat Jul 31 05:35:13 2021,4696898,car,2,4529,PC3FAA264,PTE,VC965
1,Fri Aug 13 02:12:39 2021,7090716,car,2,4426,PCC0E943C,PTC,VC965
1,Tue Aug  3 07:06:58 2021,7413479,truck,4,4890,PCAFC8A56,PTE,VCB43
1,Sun Aug 22 14:02:33 2021,6998240,car,2,4465,PCA227C6B,PTE,VC965
1,Thu Aug  5 02:52:39 2021,8910631,car,2,4748,PCF2ECD29,PTP,VC965
1,Sun Aug  1 06:32:09 2021,8877743,car,2,4317,PC0DC6CAB,PTC,VC965
1,Sun Aug  8 07:29:06 2021,7245885,van,2,4499,PC1EEDA04,PTC,VCD2F
1,Fri Aug  6 19:40:18 2021,1333698,car,2,4439,PC845CEA6,PTE,VC965
1,Thu Aug  5 03:10:16 2021,7532593,car,2,4556,PC18C31F6,PTC,VC965
1,Wed Aug 18 05:10:26 2021,8459938,car,2,4164,PC578D797,PTC,VC965
1,Fri Aug  6 03:52:01 2021,5783272,car,2,4344,PC417B8DF,PTP,VC965
1,Fri Aug 13 23:13:37 2021,5261889,truck,4,4822,PCD1EB220,PTE,VCB43
1,Sat Aug 14 10:06:23 2021,695279,car,2,4435,PC3E78C17,PTE,VC965
1,Sat Aug 21 00:57:11 2021,2804715,car,2,4757,PC126524C,PTC,VC965
1,Mon Aug  9 10:57:02 2021,7858541,truck,4,4658,PC1A58039,PTE,VCB43
1,Sun Aug 15 07:55:34 2021,529430,truck,4,4403,PCCAFA3BB,PTE,VCB43
1,Wed Aug  4 02:28:06 2021,8034133,van,2,4885,PC5083F35,PTE,VCD2F
1,Sat Aug 14 12:42:07 2021,4738595,van,2,4904,PC36C6441,PTC,VCD2F
1,Sat Aug 21 10:27:16 2021,326146,car,2,4160,PC6DC0ACF,PTC,VC965
1,Tue Aug  3 01:18:31 2021,7125521,car,2,4883,PCB325DCD,PTP,VC965
1,Fri Aug 13 18:49:41 2021,9735073,truck,4,4656,PC63844BC,PTP,VCB43
1,Wed Aug 11 07:58:47 2021,2240976,truck,4,4541,PCC6A4CD8,PTP,VCB43
1,Thu Aug  5 13:51:01 2021,8389189,car,2,4505,PCEF64195,PTC,VC965
1,Tue Aug  3 06:13:09 2021,2497392,car,2,4130,PC9F22103,PTP,VC965
1,Fri Jul 30 18:19:03 2021,9217376,car,2,4513,PC52F533C,PTC,VC965
1,Wed Aug  4 14:43:10 2021,5166854,car,2,4541,PCC6A4CD8,PTC,VC965
1,Thu Aug 12 00:27:31 2021,3589109,truck,4,4443,PCC139BD8,PTC,VCB43
1,Sun Aug 15 01:31:18 2021,2672490,truck,4,4827,PC7D68CD9,PTP,VCB43
1,Tue Aug 17 01:34:21 2021,746416,car,2,4183,PCF5E7754,PTE,VC965
1,Thu Aug 19 14:20:58 2021,5118799,car,2,4859,PC685B3B1,PTC,VC965
1,Mon Aug  2 22:53:06 2021,4764871,truck,4,4490,PC89C1789,PTP,VCB43
1,Mon Aug  2 23:02:31 2021,5184229,car,2,4502,PCB2CC82C,PTC,VC965
1,Sun Aug 22 05:29:53 2021,375626,van,2,4234,PC5EBC1E1,PTC,VCD2F
1,Thu Jul 29 14:07:42 2021,8260595,car,2,4482,PCB6A16D7,PTC,VC965
1,Fri Aug 13 13:24:05 2021,1320317,car,2,4047,PC6D105CF,PTC,VC965
1,Thu Aug 12 05:47:32 2021,7799178,car,2,4380,PC905B5D4,PTC,VC965
1,Thu Aug  5 00:15:25 2021,1941060,truck,4,4596,PC6558A56,PTP,VCB43
1,Fri Aug  6 18:15:12 2021,1375608,van,2,4421,PCED2DB6F,PTC,VCD2F
1,Fri Aug 20 10:41:07 2021,5248927,truck,4,4997,PC8111910,PTC,VCB43
1,Sun Aug  1 10:16:15 2021,8522490,truck,4,4362,PC670999C,PTP,VCB43
1,Fri Aug 13 18:27:51 2021,8149164,car,2,4759,PC4A6C6D9,PTE,VC965
1,Thu Jul 29 23:56:37 2021,6810506,car,2,4349,PC5AB6779,PTC,VC965
1,Sun Aug 22 11:34:44 2021,8572774,car,2,4796,PCEBEEE05,PTC,VC965
1,Sat Jul 31 20:20:29 2021,6909466,car,2,4444,PC4D84BFC,PTC,VC965
1,Tue Aug 10 21:19:55 2021,394608,truck,4,4548,PC4486317,PTP,VCB43
1,Fri Aug 13 15:43:02 2021,3681495,car,2,4602,PC0D3474E,PTC,VC965
1,Tue Aug 10 22:17:17 2021,1166100,car,2,4604,PC0553E32,PTP,VC965
1,Sun Aug  1 08:40:13 2021,305185,car,2,4969,PCBBB9730,PTC,VC965
1,Fri Jul 30 00:11:57 2021,9253449,van,2,4656,PC63844BC,PTE,VCD2F
1,Fri Aug 13 00:08:12 2021,9043086,car,2,4953,PC1E2B07E,PTC,VC965
1,Mon Aug 16 03:05:09 2021,3856647,car,2,4400,PC3BD7D63,PTE,VC965
1,Wed Aug 18 02:07:34 2021,9720589,car,2,4052,PC25E70B7,PTC,VC965
1,Fri Jul 30 23:53:23 2021,3121390,van,2,4078,PC8473A64,PTC,VCD2F
1,Sat Jul 31 12:47:00 2021,7712166,truck,4,4882,PC8616CD8,PTC,VCB43
1,Wed Aug  4 14:52:45 2021,9406695,car,2,4250,PCC695DB0,PTC,VC965
1,Fri Aug  6 12:47:56 2021,8509476,car,2,4379,PC87C8BC4,PTP,VC965
1,Wed Aug 11 07:23:34 2021,2834435,car,2,4818,PCF243BF3,PTP,VC965
1,Fri Aug 20 08:53:25 2021,3833539,car,2,4982,PC384779E,PTP,VC965
1,Mon Aug 16 22:34:15 2021,5927895,truck,4,4650,PC544AE70,PTC,VCB43
1,Fri Jul 30 22:55:30 2021,7756946,car,2,4228,PC4F78F1B,PTC,VC965
1,Wed Aug 11 21:31:35 2021,9820140,truck,4,4088,PC14008D5,PTP,VCB43
1,Thu Aug  5 18:01:55 2021,4600511,truck,4,4886,PC4D892D7,PTE,VCB43
